category,image_id,image_path,ecg_id,layout,status,elapsed_seconds,error,layout_name,nonzero_leads_count,einthoven_score,median_correlation,mean_correlation,minimum_correlation,median_normalized_rmse,median_rmse_mv,median_snr_db,median_gain_ratio
photos_bents,43,photos_bents/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,10.155882457998814,,3x4+1R,12,0.3969815027830227,0.7349229940289272,0.7241602046579447,0.3762795857343177,0.7281167441254702,0.1462456277704965,2.7844094296357924,0.9341946885038693
photos_crumbles,43,photos_crumbles/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,13.328558958004578,,3x4+1R,12,0.7068360046717446,0.8449446088279993,0.8070791742718372,0.4717083854254027,0.556866453341916,0.1102119140614778,5.0685860626390475,0.878617714483045
photos_doogee,43,photos_doogee/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,6.1216395829978865,,3x4+1R,12,0.9443914564657704,0.9558499107866203,0.9070891887396426,0.435022383953529,0.2964327138316948,0.06531373331183443,9.52304134482646,0.9425966117065605
photos_iphone,43,photos_iphone/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,10.032003667001845,,3x4+1R,12,0.9844847916362287,0.9556324823659194,0.9524726758825742,0.9099855241674973,0.29782145222277034,0.07422916499652796,9.518652561341922,0.9473443668973615
photos_samsung,43,photos_samsung/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,9.628176041995175,,3x4+1R,12,0.9795537375943879,0.9774563270969174,0.97271369097331,0.9242922696295082,0.2123375692342087,0.061107242215429014,11.596363883914393,0.9558941669587614
photos_scans,43,photos_scans/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,10.567177083008573,,3x4+1R,12,0.9963061543865587,0.9922729387006946,0.9866849911165484,0.9467249395589107,0.12313649931611587,0.036170070671373344,14.154766810790433,0.9587847496721053
photos_screens,43,photos_screens/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,14.455673541000579,,3x4+1R,12,0.8162312431205472,0.9229050531055718,0.904363319815888,0.7791506077266126,0.3903982236912954,0.07560867704088686,7.883729908235327,0.9336965179204537
photos_bents,80,photos_bents/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,13.43182149999484,,3x4+1R,12,0.10113472599636833,0.03943881213820739,0.07885472929408381,-0.06051754719774206,1.3860429399481933,0.16788435471531882,-1.37676276209735,0.8751143091283609
photos_crumbles,80,photos_crumbles/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,11.074894541001413,,3x4+1R,12,-0.04037828285539615,0.5620798660681552,0.5669765295840495,0.05397934353587762,0.9345523412583697,0.12121323241181327,1.1302478874424886,0.9048049481976553
photos_doogee,80,photos_doogee/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,5.686116167009459,,3x4+1R,12,0.7281782825417741,0.9335491237961109,0.8967418294248651,0.5927338044982078,0.36455162295816623,0.03841020463643958,8.475404034316728,0.918511958368014
photos_iphone,80,photos_iphone/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,8.381603458998143,,3x4+1R,12,0.885080352019754,0.9373060017406165,0.9183205842962243,0.665928219584198,0.35277225844659554,0.043291654318234216,8.359461961359504,0.9125467424846442
photos_samsung,80,photos_samsung/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,8.883879332992365,,3x4+1R,12,0.4149985620397743,0.8787667232320399,0.8737155554367814,0.8148133919852408,0.4924088003107363,0.05415187326491372,6.324313938110869,0.917862789449098
photos_scans,80,photos_scans/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,9.241392666997854,,3x4+1R,12,0.992282639800945,0.980202528166701,0.9760434443412613,0.94905427840824,0.19898299744164386,0.02639474438831385,13.067994830416286,0.9327639060320403
